time app subpolicy target_mem credit_bytes share min_mem min_mem_pct steal_size bytes_in_use need hits accesses shadow_q_hits survivor_items survivor_bytes evicted_items evicted_bytes hit_rate w_hit_rate live_items 
26900001 1 normal 800000000 0 800000000 80000000 10 65536 920825557 0.868786 3059848 3450001 0 0 0 0 0 0.886912 -1 4452434 
27000001 2 normal 800000000 0 800000000 80000000 10 65536 404057176 1.97992 3455422 3500000 0 0 0 0 0 0.987263 0.990548 1952716 
27000001 1 normal 800000000 0 800000000 80000000 10 65536 921688889 0.867972 3105673 3500001 0 0 0 0 0 0.887335 0.913014 4456609 
27100001 2 normal 800000000 0 800000000 80000000 10 65536 404154856 1.97944 3504950 3550000 0 0 0 0 0 0.98731 -1 1953188 
27100001 1 normal 800000000 0 800000000 80000000 10 65536 922543248 0.867168 3151541 3550001 0 0 0 0 0 0.887758 -1 4460741 
27200001 2 normal 800000000 0 800000000 80000000 10 65536 404243232 1.97901 3554523 3600000 0 0 0 0 0 0.987367 -1 1953615 
27200001 1 normal 800000000 0 800000000 80000000 10 65536 923416903 0.866348 3197316 3600001 0 0 0 0 0 0.888143 -1 4464966 
27300001 2 normal 800000000 0 800000000 80000000 10 65536 404336990 1.97855 3604070 3650000 0 0 0 0 0 0.987416 -1 1954068 
27300001 1 normal 800000000 0 800000000 80000000 10 65536 924269670 0.865548 3243192 3650001 0 0 0 0 0 0.888546 -1 4469090 
27400001 2 normal 800000000 0 800000000 80000000 10 65536 404420813 1.97814 3653665 3700000 0 0 0 0 0 0.987477 -1 1954473 
27400001 1 normal 800000000 0 800000000 80000000 10 65536 925117096 0.864755 3289094 3700001 0 0 0 0 0 0.888944 -1 4473188 
27500001 2 normal 800000000 0 800000000 80000000 10 65536 404505460 1.97772 3703256 3750000 0 0 0 0 0 0.987535 -1 1954882 
27500001 1 normal 800000000 0 800000000 80000000 10 65536 925944907 0.863982 3335091 3750001 0 0 0 0 0 0.889357 -1 4477191 
27600001 2 normal 800000000 0 800000000 80000000 10 65536 404591770 1.9773 3752839 3800000 0 0 0 0 0 0.987589 -1 1955299 
27600001 1 normal 800000000 0 800000000 80000000 10 65536 926780260 0.863204 3381051 3800001 0 0 0 0 0 0.88975 -1 4481231 
27700001 2 normal 800000000 0 800000000 80000000 10 65536 404680973 1.97687 3802408 3850000 0 0 0 0 0 0.987638 -1 1955730 
27700001 1 normal 800000000 0 800000000 80000000 10 65536 927614858 0.862427 3427015 3850001 0 0 0 0 0 0.890134 -1 4485267 
27800001 2 normal 800000000 0 800000000 80000000 10 65536 404767684 1.97644 3851989 3900000 0 0 0 0 0 0.987689 -1 1956149 
27800001 1 normal 800000000 0 800000000 80000000 10 65536 928440967 0.86166 3473020 3900001 0 0 0 0 0 0.890518 -1 4489262 
27900001 2 normal 800000000 0 800000000 80000000 10 65536 404856478 1.97601 3901560 3950000 0 0 0 0 0 0.987737 -1 1956578 
27900001 1 normal 800000000 0 800000000 80000000 10 65536 929258601 0.860901 3519066 3950001 0 0 0 0 0 0.890903 -1 4493216 
28000001 2 normal 800000000 0 800000000 80000000 10 65536 404941547 1.97559 3951149 4000000 0 0 0 0 0 0.987787 0.991454 1956989 
28000001 1 normal 800000000 0 800000000 80000000 10 65536 930084479 0.860137 3565072 4000001 0 0 0 0 0 0.891268 0.918798 4497210 
28100001 2 normal 800000000 0 800000000 80000000 10 65536 405033858 1.97514 4000703 4050000 0 0 0 0 0 0.987828 -1 1957435 
28100001 1 normal 800000000 0 800000000 80000000 10 65536 930901896 0.859382 3611119 4050001 0 0 0 0 0 0.891634 -1 4501163 
28200001 2 normal 800000000 0 800000000 80000000 10 65536 405121199 1.97472 4050281 4100000 0 0 0 0 0 0.987873 -1 1957857 
28200001 1 normal 800000000 0 800000000 80000000 10 65536 931692226 0.858653 3657297 4100001 0 0 0 0 0 0.892023 -1 4504985 
28300001 2 normal 800000000 0 800000000 80000000 10 65536 405203160 1.97432 4099885 4150000 0 0 0 0 0 0.987924 -1 1958253 
28300001 1 normal 800000000 0 800000000 80000000 10 65536 932488155 0.85792 3703448 4150001 0 0 0 0 0 0.892397 -1 4508834 
28400001 2 normal 800000000 0 800000000 80000000 10 65536 405290498 1.97389 4149463 4200000 0 0 0 0 0 0.987967 -1 1958675 
28400001 1 normal 800000000 0 800000000 80000000 10 65536 933291183 0.857182 3749565 4200001 0 0 0 0 0 0.892753 -1 4512717 
28500001 2 normal 800000000 0 800000000 80000000 10 65536 405368314 1.97351 4199087 4250000 0 0 0 0 0 0.98802 -1 1959051 
28500001 1 normal 800000000 0 800000000 80000000 10 65536 934058299 0.856478 3795855 4250001 0 0 0 0 0 0.893142 -1 4516427 
28600001 2 normal 800000000 0 800000000 80000000 10 65536 405444890 1.97314 4248717 4300000 0 0 0 0 0 0.988074 -1 1959421 
28600001 1 normal 800000000 0 800000000 80000000 10 65536 934832265 0.855768 3842112 4300001 0 0 0 0 0 0.893514 -1 4520170 
28700001 2 normal 800000000 0 800000000 80000000 10 65536 405524783 1.97275 4298331 4350000 0 0 0 0 0 0.988122 -1 1959807 
28700001 1 normal 800000000 0 800000000 80000000 10 65536 935601090 0.855065 3888394 4350001 0 0 0 0 0 0.893883 -1 4523888 
28800001 2 normal 800000000 0 800000000 80000000 10 65536 405605296 1.97236 4347942 4400000 0 0 0 0 0 0.988169 -1 1960196 
