time app subpolicy target_mem credit_bytes share min_mem min_mem_pct steal_size bytes_in_use need hits accesses shadow_q_hits survivor_items survivor_bytes evicted_items evicted_bytes hit_rate w_hit_rate live_items 
26400001 2 normal 800000000 -673120256 126879744 80000000 10 65536 590725022 0.214786 3111656 3200000 6491 210317780 70474132634 302071 101247098 0.972392 -1 1764303 
26400001 1 normal 800000000 673120256 1473120256 80000000 10 65536 901489861 1.6341 2753717 3182678 16772 343398470 69342871061 39518 8063752 0.86522 -1 4472876 
26500001 2 normal 800000000 -685309952 114690048 80000000 10 65536 589466477 0.194566 3159500 3250000 6580 213589414 71569676454 308872 103456832 0.972154 -1 1760198 
26500001 1 normal 800000000 685309952 1485309952 80000000 10 65536 902396469 1.64596 2797323 3232398 17047 345686131 69803482852 39518 8063752 0.865402 -1 4477428 
26600001 2 normal 800000000 -698351616 101648384 80000000 10 65536 588284308 0.172788 3207321 3300000 6670 216591737 72572908080 315104 105519465 0.971915 -1 1757132 
26600001 1 normal 800000000 698351616 1498351616 80000000 10 65536 904119696 1.65725 2840905 3282130 17336 347912367 70252434285 39518 8063752 0.865567 0.876556 4485133 
26700001 2 normal 800000000 -711262208 88737792 80000000 10 65536 587461179 0.151053 3255161 3350000 6730 219742427 73628244044 321452 107598769 0.97169 -1 1754835 
26700001 1 normal 800000000 711262208 1511262208 80000000 10 65536 904741391 1.67038 2884698 3331886 17594 350391479 70753245907 39518 8063752 0.865785 -1 4488139 
26800001 2 normal 800000000 -719978496 80021504 80000000 10 65536 587153384 0.136287 3302911 3400000 6828 222899338 74681001115 326250 109250802 0.971444 -1 1754009 
26800001 1 normal 800000000 719978496 1519978496 80000000 10 65536 904556077 1.68036 2928330 3381641 17886 352887891 71256298145 39518 8063752 0.865949 -1 4487471 
26900001 2 normal 800000000 -719978496 80021504 80000000 10 65536 585948168 0.136568 3350732 3450000 6922 226134516 75761167327 333742 111758005 0.971227 -1 1750309 
26900001 1 normal 800000000 719978496 1519978496 80000000 10 65536 905530508 1.67855 2972038 3431393 18153 355252487 71732144859 39518 8063752 0.866132 -1 4491866 
27000001 2 normal 800000000 -719978496 80021504 80000000 10 65536 585071057 0.136772 3398419 3500000 7012 229071014 76746108143 340649 114051701 0.970977 0.957006 1747568 
27000001 1 normal 800000000 719978496 1519978496 80000000 10 65536 907209076 1.67544 3015833 3481147 18443 357577716 72199478927 39518 8063752 0.866333 -1 4500243 
27100001 2 normal 800000000 -719978496 80021504 80000000 10 65536 583632051 0.13711 3446128 3550000 7085 232312614 77827880785 347001 116198630 0.97074 -1 1743273 
27100001 1 normal 800000000 719978496 1519978496 80000000 10 65536 908330185 1.67338 3059541 3530878 18697 359931730 72673688054 39518 8063752 0.86651 -1 4506062 
27200001 2 normal 800000000 -719912960 80087040 80000000 10 65536 581731773 0.13767 3493907 3600000 7177 235585799 78925364410 356688 119483629 0.97053 -1 1737390 
27200001 1 normal 800000000 719912960 1519912960 80000000 10 65536 910285396 1.66971 3103168 3580600 18967 362214654 73132343911 39518 8063752 0.866661 -1 4514313 
27300001 2 normal 800000000 -719716352 80283648 80000000 10 65536 581318710 0.138106 3541539 3650000 7267 238772394 79994531764 362253 121288169 0.970285 -1 1736338 
27300001 1 normal 800000000 719716352 1519716352 80000000 10 65536 910351125 1.66937 3146920 3630352 19225 364623913 73619285032 39518 8063752 0.866836 -1 4514567 
27400001 2 normal 800000000 -719912960 80087040 80000000 10 65536 580747710 0.137903 3589200 3700000 7379 241752981 80992895098 369454 123653420 0.970054 -1 1734285 
27400001 1 normal 800000000 719912960 1519912960 80000000 10 65536 911607584 1.66729 3190708 3680080 19482 366874686 74073322350 39518 8063752 0.867021 -1 4521469 
27500001 2 normal 800000000 -719978496 80021504 80000000 10 65536 580055099 0.137955 3636815 3750000 7459 244935641 82057859880 375752 125760983 0.969817 -1 1731838 
27500001 1 normal 800000000 719978496 1519978496 80000000 10 65536 911867581 1.66689 3234484 3729810 19807 369312469 74564314403 39518 8063752 0.867198 -1 4524053 
27600001 2 normal 800000000 -719978496 80021504 80000000 10 65536 578719006 0.138274 3684381 3800000 7537 248149792 83136971451 383856 128481811 0.969574 -1 1727255 
27600001 1 normal 800000000 719978496 1519978496 80000000 10 65536 913354020 1.66417 3278127 3779522 20094 371682070 75041314473 39518 8063752 0.867339 -1 4530332 
27700001 2 normal 800000000 -719912960 80087040 80000000 10 65536 577904753 0.138582 3731872 3850000 7620 251349093 84208486601 391256 130854719 0.969317 -1 1724351 
27700001 1 normal 800000000 719912960 1519912960 80000000 10 65536 914215590 1.66253 3321881 3829269 20346 374088659 75526007731 39518 8063752 0.867497 0.879075 4534650 
27800001 2 normal 800000000 -719978496 80021504 80000000 10 65536 577060646 0.138671 3779397 3900000 7696 254523620 85272812247 397786 133026460 0.969076 -1 1721597 
27800001 1 normal 800000000 719978496 1519978496 80000000 10 65536 914811491 1.66152 3365614 3878994 20621 376532220 76017783958 39518 8063752 0.867651 -1 4538071 
27900001 2 normal 800000000 -719978496 80021504 80000000 10 65536 576266006 0.138862 3826819 3950000 7767 257678970 86332670071 405538 135599692 0.968815 -1 1718645 
27900001 1 normal 800000000 719978496 1519978496 80000000 10 65536 915687712 1.65993 3409400 3928714 20878 378992250 76514056813 39518 8063752 0.867816 -1 4541841 
28000001 2 normal 800000000 -719912960 80087040 80000000 10 65536 575647412 0.139125 3874204 4000000 7854 260865819 87403143258 410999 137426835 0.968551 0.95157 1716583 
28000001 1 normal 800000000 719912960 1519912960 80000000 10 65536 916054431 1.6592 3453152 3978464 21150 381405769 76999540561 39518 8063752 0.867961 -1 4544414 
28100001 2 normal 800000000 -719978496 80021504 80000000 10 65536 575093897 0.139145 3921489 4050000 7948 264007315 88459889583 419105 140109034 0.968269 -1 1714481 
28100001 1 normal 800000000 719978496 1519978496 80000000 10 65536 916788261 1.65794 3496876 4028205 21409 383890892 77498939218 39518 8063752 0.868098 -1 4546695 
28200001 2 normal 800000000 -719978496 80021504 80000000 10 65536 574364325 0.139322 3968831 4100000 8043 267172895 89522223980 426096 142403207 0.968008 -1 1712222 
28200001 1 normal 800000000 719978496 1519978496 80000000 10 65536 917459130 1.65673 3540689 4077925 21684 386340348 77992717760 39518 8063752 0.868258 -1 4549915 
28300001 2 normal 800000000 -719978496 80021504 80000000 10 65536 573769369 0.139466 4016183 4150000 8118 270361567 90595560839 432353 144484166 0.967755 -1 1710582 
28300001 1 normal 800000000 719978496 1519978496 80000000 10 65536 917858106 1.65601 3584424 4127671 21995 388743343 78475430914 39518 8063752 0.868389 -1 4551772 
28400001 2 normal 800000000 -719978496 80021504 80000000 10 65536 572696728 0.139728 4063464 4200000 8190 273313890 91586056787 440330 147169677 0.967491 -1 1707945 
28400001 1 normal 800000000 719978496 1519978496 80000000 10 65536 919656551 1.65277 3628116 4177380 22257 391031834 78937372424 39518 8063752 0.868515 -1 4560496 
28500001 2 normal 800000000 -719978496 80021504 80000000 10 65536 571942479 0.139912 4110805 4250000 8251 276477849 92641630128 446365 149159367 0.967248 -1 1706061 
28500001 1 normal 800000000 719978496 1519978496 80000000 10 65536 920050229 1.65206 3671877 4227094 22533 393513062 79437848239 39518 8063752 0.868653 -1 4563217 
