time app subpolicy target_mem credit_bytes share min_mem min_mem_pct steal_size bytes_in_use need hits accesses shadow_q_hits survivor_items survivor_bytes evicted_items evicted_bytes hit_rate w_hit_rate live_items 
244941 2 normal 100000000 0 100000000 10000000 10 65536 1590715 62.8648 3 4783 0 0 0 0 0 0.000627221 -1 4780 
244941 1 normal 200000000 0 200000000 20000000 10 65536 989957 202.029 6 4881 0 0 0 0 0 0.00122926 -1 4881 
248436 2 normal 100000000 0 100000000 10000000 10 65536 1616076 61.8783 3 4851 0 0 0 0 0 0.000618429 -1 4848 
248436 1 normal 200000000 0 200000000 20000000 10 65536 1001936 199.614 6 4957 0 0 0 0 0 0.00121041 -1 4957 
252029 2 normal 100000000 0 100000000 10000000 10 65536 1636534 61.1047 3 4924 0 0 0 0 0 0.000609261 -1 4921 
252029 1 normal 200000000 0 200000000 20000000 10 65536 1016920 196.672 7 5029 0 0 0 0 0 0.00139193 -1 5029 
255631 2 normal 100000000 0 100000000 10000000 10 65536 1662644 60.1452 3 4996 0 0 0 0 0 0.00060048 -1 4993 
255631 1 normal 200000000 0 200000000 20000000 10 65536 1040068 192.295 7 5094 0 0 0 0 0 0.00137417 -1 5094 
259243 2 normal 100000000 0 100000000 10000000 10 65536 1681883 59.4572 3 5061 0 0 0 0 0 0.000592768 -1 5058 
259243 1 normal 200000000 0 200000000 20000000 10 65536 1053520 189.84 7 5160 0 0 0 0 0 0.00135659 -1 5160 
262833 2 normal 100000000 0 100000000 10000000 10 65536 1700134 58.8189 3 5139 0 0 0 0 0 0.000583771 -1 5136 
262833 1 normal 200000000 0 200000000 20000000 10 65536 1064937 187.805 7 5220 0 0 0 0 0 0.001341 -1 5220 
266434 2 normal 100000000 0 100000000 10000000 10 65536 1722587 58.0522 3 5209 0 0 0 0 0 0.000575926 -1 5206 
266434 1 normal 200000000 0 200000000 20000000 10 65536 1080707 185.064 7 5302 0 0 0 0 0 0.00132026 -1 5302 
270083 2 normal 100000000 0 100000000 10000000 10 65536 1747732 57.217 4 5286 0 0 0 0 0 0.000756716 -1 5283 
270083 1 normal 200000000 0 200000000 20000000 10 65536 1091584 183.22 8 5365 0 0 0 0 0 0.00149115 -1 5365 
273635 2 normal 100000000 0 100000000 10000000 10 65536 1771323 56.455 4 5362 0 0 0 0 0 0.00074599 -1 5359 
273635 1 normal 200000000 0 200000000 20000000 10 65536 1104508 181.076 8 5427 0 0 0 0 0 0.00147411 -1 5427 
277252 2 normal 100000000 0 100000000 10000000 10 65536 1790827 55.8401 4 5429 0 0 0 0 0 0.000736784 -1 5426 
277252 1 normal 200000000 0 200000000 20000000 10 65536 1119796 178.604 9 5512 0 0 0 0 0 0.0016328 -1 5512 
280839 2 normal 100000000 0 100000000 10000000 10 65536 1813577 55.1396 4 5513 0 0 0 0 0 0.000725558 -1 5510 
280839 1 normal 200000000 0 200000000 20000000 10 65536 1135774 176.091 10 5588 0 0 0 0 0 0.00178955 -1 5588 
284456 2 normal 100000000 0 100000000 10000000 10 65536 1843690 54.2391 4 5600 0 0 0 0 0 0.000714286 -1 5597 
284456 1 normal 200000000 0 200000000 20000000 10 65536 1146411 174.458 10 5647 0 0 0 0 0 0.00177085 -1 5647 
288099 2 normal 100000000 0 100000000 10000000 10 65536 1866293 53.5822 4 5666 0 0 0 0 0 0.000705965 -1 5663 
288099 1 normal 200000000 0 200000000 20000000 10 65536 1160395 172.355 10 5729 0 0 0 0 0 0.00174551 -1 5729 
291629 2 normal 100000000 0 100000000 10000000 10 65536 1887687 52.9749 4 5733 0 0 0 0 0 0.000697715 -1 5730 
291629 1 normal 200000000 0 200000000 20000000 10 65536 1173703 170.401 10 5803 0 0 0 0 0 0.00172325 -1 5803 
295250 2 normal 100000000 0 100000000 10000000 10 65536 1912879 52.2772 4 5802 0 0 0 0 0 0.000689417 -1 5799 
295250 1 normal 200000000 0 200000000 20000000 10 65536 1188818 168.234 10 5876 0 0 0 0 0 0.00170184 -1 5876 
298880 2 normal 100000000 0 100000000 10000000 10 65536 1925839 51.9254 6 5862 0 0 0 0 0 0.00102354 -1 5858 
298880 1 normal 200000000 0 200000000 20000000 10 65536 1203545 166.176 10 5946 0 0 0 0 0 0.0016818 -1 5946 
302597 2 normal 100000000 0 100000000 10000000 10 65536 1948143 51.3309 6 5923 0 0 0 0 0 0.001013 -1 5919 
302597 1 normal 200000000 0 200000000 20000000 10 65536 1226591 163.054 10 6016 0 0 0 0 0 0.00166223 -1 6016 
306041 2 normal 100000000 0 100000000 10000000 10 65536 1974000 50.6586 6 6000 0 0 0 0 0 0.001 -1 5996 
306041 1 normal 200000000 0 200000000 20000000 10 65536 1250584 159.925 10 6084 0 0 0 0 0 0.00164366 -1 6084 
309649 2 normal 100000000 0 100000000 10000000 10 65536 2030805 49.2416 7 6078 0 0 0 0 0 0.00115169 -1 6073 
309649 1 normal 200000000 0 200000000 20000000 10 65536 1259844 158.75 10 6144 0 0 0 0 0 0.0016276 -1 6144 
313238 2 normal 100000000 0 100000000 10000000 10 65536 2060819 48.5244 8 6154 0 0 0 0 0 0.00129997 -1 6148 
313238 1 normal 200000000 0 200000000 20000000 10 65536 1272658 157.151 10 6205 0 0 0 0 0 0.0016116 -1 6205 
316859 2 normal 100000000 0 100000000 10000000 10 65536 2082292 48.024 8 6221 0 0 0 0 0 0.00128597 -1 6215 
316859 1 normal 200000000 0 200000000 20000000 10 65536 1288987 155.161 10 6279 0 0 0 0 0 0.00159261 -1 6279 
320478 2 normal 100000000 0 100000000 10000000 10 65536 2095059 47.7314 8 6274 0 0 0 0 0 0.0012751 -1 6268 
